코드,설명
302130000,"생선; 신선 또는 냉장, 태평양 연어(Oncorynchus nerka, Oncorynchus gorbuscha, Oncorynchus keta, Oncorynchus tschawytscha, Oncorynchus kisutch, Oncorynchus masou, Oncorynchus rhodurus), 필레 제외, 0304의 살, 0302.9의 식용 생선 내장을 포함해야 합니다.; 태평양 연어[옹코링쿠스 넬카(Oncorhynchus nerka)ㆍ옹코링쿠스 고르부스카(Oncorhynchus gorbuscha)ㆍ옹코링쿠스 케타(Oncorhynchus keta)ㆍ옹코링쿠스 차비차(Oncorhynchus tschawytscha)ㆍ옹코링쿠스 키수츠(Oncorhynchus kisutch)ㆍ옹코링쿠스 마소(Oncorhynchus masou)ㆍ옹코링쿠스 로두루스(Oncorhynchus rhodurus)]"
302140000,"생선; 신선 또는 냉장, 대서양 연어(살모 살라) 및 다뉴브 연어(후초 후초), 필레, 0304의 어육 및 세번 0302.91~0302.99의 식용 어내장 제외; 대서양 연어[살모 살라(Salmo salar)]와 다뉴브 연어[후코 후코(Hucho hucho)]"
302190000,"생선; 신선 또는 냉장, 연어과, 품목 번호. 0302.1, 필레, 0304의 어육 및 세번 0302.91 내지 0302.99의 식용 어 내장 제외; 기타"
302210000,"생선; 신선 또는 냉장, 넙치(라인하르트티우스 히포글로소데스, 히포글로스 히포글로스, 히포글로스 스테놀레피스), 필레, 0304의 어육 및 세번 0302.91~0302.99의 식용 어내장 제외; 넙치[레인하드티우스 히포글러소이데스(Reinhardtius hippoglossoides)ㆍ히포글러서스 히포글러서스(Hippoglossus hippoglossus)ㆍ히포글러서스 스테노레피스(Hippoglossus stenolepis)]"
302220000,"생선; 신선 또는 냉장, 가자미(Pleuronectes platessa), 필레, 0304의 어육 및 세번 0302.91~0302.99의 식용 어내장 제외; 가자미[플루로넥테스 플라테사(Pleuronectes platessa)]"
302230000,"생선; 신선 또는 냉장, 가자미(솔레아과), 필레, 0304의 어육 및 세번 0302.91 내지 0302.99의 식용 어내장 제외; 서대[솔레아(Solea)속]"
302240000,"생선; 신선 또는 냉장, 터봇(Psetta maxima, Scophthalmidae), 필렛, 0304의 어육 및 세번 0302.91~0302.99의 식용 어내장 제외; 터벗(turbots)[프세타 맥시마(Psetta maxima)]"
302290000,"생선; 신선 또는 냉장, 납작한 생선, 품목 번호. 0302.2, 필레, 0304의 어육 및 세번 0302.91 내지 0302.99의 식용 어 내장 제외; 기타"
302310000,"생선; 신선 또는 냉장, 알바코아 또는 긴다랑어(투누스 알랄룽가), 필렛, 0304의 어육 및 세번 0302.91~0302.99의 식용 어내장 제외; 날개다랑어나 긴지느러미 다랑어[터너스 알라룽가(Thunnus alalunga)]"
302320000,"생선; 신선 또는 냉장 황다랑어(Thunnus albacares), 필레, 0304의 어육 및 세번 0302.91 내지 0302.99의 식용 어 내장을 제외함.; 황다랑어[터너스 알바카레스(Thunnus albacares)]"
302330000,"생선; 신선 또는 냉장 가다랑어(줄다랑어)(Katsuwonus pelamis), 필레, 0304의 어육 및 세번 0302.91 내지 0302.99의 식용 어내장 제외; 가다랑어(줄무늬 버니토)[카추워누스 펠라미스(Katsuwonus pelamis)]"
302340000,"생선; 신선 또는 냉장, 큰다랑어(Thunnus obesus), 필레, 0304의 어육 및 세번 0302.91 내지 0302.99의 식용 어내장 제외; 눈다랑어[터너스 오베서스(Thunnus obesus)]"
302351000,"생선; 신선 또는 냉장, 대서양 및 태평양 참다랑어(Thunnus thynnus, Thunnus orientalis), 필렛, 0304의 어육 및 세번 0302.91 내지 0302.99의 식용 어내장 제외; 대서양 참다랑어[터너스 티너스 (Thunnus thynnus)]"
302352000,"생선; 신선 또는 냉장, 대서양 및 태평양 참다랑어(Thunnus thynnus, Thunnus orientalis), 필렛, 0304의 어육 및 세번 0302.91 내지 0302.99의 식용 어내장 제외; 태평양 참다랑어[터너스 오리엔탈리스(Thunnus orientalis)]"
302360000,"생선; 신선 또는 냉장, 남방 참다랑어(Thunnus maccoyii), 필레, 0304류 어육 및 세번 0302.91 내지 0302.99류의 식용 어 내장 제외; 남방 참다랑어[터너스 맥코이(Thunnus maccoyii)]"
302390000,"생선; 신선 또는 냉장, 참치, 품목 번호. 0302.3, 필레, 0304의 어육 및 세번 0302.91 내지 0302.99의 식용 어 내장 제외; 기타"
302410000,"생선; 신선 또는 냉장, 청어(Clupea harengus, Clupea pallasii), 필레, 0304류 어육 및 세번 0302.91 내지 0302.99의 식용 어 내장을 제외한 것; 청어[클루페아 하렌구스(Clupea harengus)ㆍ클루페아 팔라시(Clupea pallasii)]"
302420000,"생선; 신선 또는 냉장, 멸치(Engraulis spp.), 필레, 0304의 어육 및 세번 0302.91 내지 0302.99의 식용 어내장 제외; 멸치[엔그라울리스(Engraulis)속]"
302430000,"생선; 신선 또는 냉장, 정어리(사르디나 필차두스, 사르디놉스 종), 정어리(사르디넬라 종), 브릴링 또는 스프랏(스프랏투스 스프랏투스), 필렛, 0304의 어육 및 세번 0302.91~0302.99의 식용 어내장 제외; 정어리[사르디나 필차르두스(Sardina pilchardus)ㆍ사르디노프스(Sardinops)속], 사르디넬라[사르디넬라(Sardinella)속], 브리스링(brisling)이나 스프랫(sprats)[스프라투스 스프라투스(Sprattus sprattus)]"
302440000,"생선; 신선 또는 냉장, 고등어(고등어 스콤브루스, 고등어 오스트랄라시쿠스, 고등어 자포니쿠스), 필레, 0304의 어육 및 세번 0302.91~0302.99의 식용 어내장 제외; 고등어[스콤버 스콤브루스(Scomber scombrus)ㆍ스콤버 오스트랄라시쿠스(Scomber australasicus)ㆍ스콤버 자포니쿠스(Scomber japonicus)]"
302450000,"생선; 신선 또는 냉장, 전갱이 및 전갱이(삼치류), 필레, 0304류 어육 및 세번 0302.91 내지 0302.99의 식용 어내장 제외; 전갱이[트라커러스(Trachurus)속]"
302460000,"생선; 신선 또는 냉장, 코비아(라키센트론 카나둠), 필레, 0304의 어육 및 세번 0302.91 내지 0302.99의 식용 어 내장 제외; 날쌔기[라키센트론 카나둠(Rachycentron canadum)]"
302470000,"생선; 신선 또는 냉장, 황새치(시피아스 글라디우스), 필레, 0304의 어육 및 세번 0302.91 내지 0302.99의 식용 어 내장 제외; 황새치[자이피어스 글래디어스(Xiphias gladius)]"
302491000,"생선; 신선 또는 냉장, n.e.c.에 있는 품목 번호. 0302.4, 필레, 0304의 어육 및 세번 0302.91 내지 0302.99의 식용 어 내장 제외; 삼치[스콤버로모러스(Scomberomorus)속]"
302492000,"생선; 신선 또는 냉장, n.e.c.에 있는 품목 번호. 0302.4, 필레, 0304의 어육 및 세번 0302.91 내지 0302.99의 식용 어 내장 제외; 병어[팜푸스(Pampus)속]"
302493000,"생선; 신선 또는 냉장, n.e.c.에 있는 품목 번호. 0302.4, 필레, 0304의 어육 및 세번 0302.91 내지 0302.99의 식용 어 내장 제외; 꽁치[콜로라비스 사이라(Cololabis saira)]"
302499000,"생선; 신선 또는 냉장, n.e.c.에 있는 품목 번호. 0302.4, 필레, 0304의 어육 및 세번 0302.91 내지 0302.99의 식용 어 내장 제외; 기타"
302510000,"생선; 신선 또는 냉장, 대구(가두스 모화, 가두스 오각, 가두스 마크로세팔루스), 필레, 0304의 어육 및 세번 0302.91~0302.99의 식용 어내장 제외; 대구[가두스 모르화(Gadus morhua)ㆍ가두스 오각(Gadus ogac)ㆍ가두스 마크로세팔루스(Gadus macrocephalus)]"
302520000,"생선; 신선 또는 냉장, 대구(멜라노그램무스 에글피누스), 필레, 0304의 어육 및 세번 0302.91~0302.99의 식용 어내장 제외; 해덕[멜라노그라무스 애그레피누스(Melanogrammus aeglefinus)]"
302530000,"생선; 신선 또는 냉장, 석탄어(Pollachius virens), 필레, 0304의 어육 및 세번 0302.91~0302.99의 식용 어내장 제외; 검정대구[폴라치우스 비렌스(Pollachius virens)]"
302540000,"생선; 신선 또는 냉장, 대구(메를루치우스, 우로피시스), 필레, 0304호의 어육 및 세번 0302.91 내지 0302.99호의 식용 어내장 제외; 민대구[메루키우스(Merluccius)속ㆍ유르피키스(Urophycis)속]"
302550000,"생선; 신선 또는 냉장, 알래스카 명태(테라그라 칼코그램마), 필레, 0304의 어육 및 세번 0302.91~0302.99의 식용 어 내장을 제외함.; 명태[테라그라 찰코그라마(Theragra chalcogramma)]"
302560000,"생선; 신선 또는 냉장, 청새치(Micromesistius poutassou, Micromesistius australis), 필레, 0304의 어육 및 세번 0302.91~0302.99의 식용 어내장 제외; 블루 화이팅스(blue whitings)[마이크로메시스티우스 포우타소우(Micromesistius poutassou)ㆍ마이크로메시스티우스 오스트랄리스(Micromesistius australis)]"
302590000,"생선; 신선 또는 냉장, n.e.c.의 품목 번호. 0302.5, 필레, 0304의 어육 및 세번 0302.91 내지 0302.99의 식용 어 내장 제외; 기타"
302710000,"생선; 신선 또는 냉장, 틸라피아(오레오크로미스 종), 필레, 0304류 어육 및 세번 0302.91 내지 0302.99의 식용 어내장 제외; 틸라피아[오레오크로미스(Oreochromis)속]"
302720000,"생선; 신선 또는 냉장, 메기(판가시우스 종, 실루루스 종, 클라리아스 종, 익탈루루스 종), 필레, 0304호의 어육 및 세번 0302.91~0302.99호의 식용 어내장 제외; 메기[판가시우스(Pangasius)속ㆍ실루러스(Silurus)속ㆍ클라리아스(Clarias)속ㆍ익타루러스(Ictalurus)속]"
302730000,"생선; 신선 또는 냉장, 잉어(WCO에서 지정한 것), 필레, 0304호의 어육 및 세번 0302.91~0302.99호의 식용 어 내장 제외; 잉어[사이프리너스(Cyprinus)속ㆍ카라시우스(Carassius)속ㆍ크테노파린고돈 이델루스(Ctenopharyngodon idellus)ㆍ하이포프탈미크티스(Hypophthalmichthys)속ㆍ시리누스(Cirrhinus)속ㆍ마일로파린고돈 피세우스(Mylopharyngodon piceus)ㆍ카틀라 카틀라(Catla catla)ㆍ라베오(Labeo)속ㆍ오스테오킬루스 하셀티(Osteochilus hasselti)ㆍ렙토바르부스 호에베니(Leptobarbus hoeveni)ㆍ메갈로브라마(Megalobrama)속]"
302740000,"생선; 신선 또는 냉장, 뱀장어(아귀과), 필레, 0304의 어육 및 세번 0302.91 내지 0302.99의 식용 어 내장 제외; 뱀장어[앙귈라(Anguilla)속]"
302790000,"생선; 신선 또는 냉장, 나일 농어(Lates niloticus) 및 뱀장어(Channa spp.), 필레, 0304의 어육 및 세번 0302.91~0302.99의 식용 어내장 제외; 기타"
302810000,"생선; 신선 또는 냉장, 개고기 및 기타 상어(필레, 0304의 어육 및 세번 0302.91~0302.99의 식용 어내장 제외); 곱상어와 그 밖의 상어"
302820000,"생선; 신선 또는 냉장, 가오리 및 스케이트(라지대), 필레, 0304의 어육 및 세번 0302.91 내지 0302.99의 식용 어내장을 제외한 것; 가오리와 홍어[라지대(Rajidae)과]"
302830000,"생선; 신선 또는 냉장, 이빨고기(디소스티쿠스 종), 필레, 0304의 어육 및 세번 0302.91 내지 0302.99의 식용 어내장을 제외함.; 이빨고기[디소스티쿠스(Dissostichus)속]"
302840000,"생선; 신선 또는 냉장, 농어(디센트라쿠스 종), 필레, 0304의 어육 및 세번 0302.91 내지 0302.99의 식용 어내장 제외; 농어[디센트라르쿠스(Dicentrarchus)속]"
302850000,"생선; 신선 또는 냉장, 도미(참돔과), 필레, 0304의 어육 및 세번 0302.91 내지 0302.99의 식용 어내장 제외; 돔[스파리대(Sparidae)과]"
302891000,"생선; 신선 또는 냉장, 세번 0302호의 필레, 세번 0304호의 어육, 세번 0302.91 내지 0302.99호의 식용 어 내장 제외; 방어"
302892000,"생선; 신선 또는 냉장, 세번 0302호의 필레, 세번 0304호의 어육, 세번 0302.91 내지 0302.99호의 식용 어 내장 제외; 갈치"
302893000,"생선; 신선 또는 냉장, 세번 0302호의 필레, 세번 0304호의 어육, 세번 0302.91 내지 0302.99호의 식용 어 내장 제외; 붕장어"
302894000,"생선; 신선 또는 냉장, 세번 0302호의 필레, 세번 0304호의 어육, 세번 0302.91 내지 0302.99호의 식용 어 내장 제외; 갯장어"
302895000,"생선; 신선 또는 냉장, 세번 0302호의 필레, 세번 0304호의 어육, 세번 0302.91 내지 0302.99호의 식용 어 내장 제외; 학꽁치(Hyporhampus sajori)"
302896000,"생선; 신선 또는 냉장, 세번 0302호의 필레, 세번 0304호의 어육, 세번 0302.91 내지 0302.99호의 식용 어 내장 제외; 돔[스파리대(Sparidae)과는 제외한다]"
302899020,"생선; 신선 또는 냉장, 세번 0302호의 필레, 세번 0304호의 어육, 세번 0302.91 내지 0302.99호의 식용 어 내장 제외; 기타; 복어"
302899040,"생선; 신선 또는 냉장, 세번 0302호의 필레, 세번 0304호의 어육, 세번 0302.91 내지 0302.99호의 식용 어 내장 제외; 기타; 아귀"
302899090,"생선; 신선 또는 냉장, 세번 0302호의 필레, 세번 0304호의 어육, 세번 0302.91 내지 0302.99호의 식용 어 내장 제외; 기타; 기타"
302911000,"생선; 신선 또는 냉장, 간, 알, 밀트; 간"
302912000,"생선; 신선 또는 냉장, 간, 알, 밀트; 어란(魚卵)ㆍ어백(魚白)"
302920000,"생선; 신선 또는 냉장, 상어 지느러미; 상어 지느러미"
302990000,"생선; 신선 또는 냉장, 생선 지느러미(상어 지느러미 제외), 머리, 꼬리, 아가미 및 기타 식용 가능한 생선 내장; 기타"
303110000,"생선; 냉동, 태평양 연어, 홍연어(홍연어)(Oncorhynchus nerka), 필레, 0304의 어육 및 세번 0303.91 내지 0303.99의 식용 어 내장을 제외한 것; 소크아이 연어[홍연어(red salmon)][옹코링쿠스 넬카(Oncorhynchus nerka)]"
303120000,"생선; 냉동, 홍연어(온코린쿠스 네르카)를 제외한 태평양 연어(온코린쿠스 고르부샤/케타/츠샤위샤/키수치/마소/로두루스), 필레, 0304의 어육 및 세번 0303.91 내지 0303.99의 식용 어내장을 제외한 것, 세번 0303.91~0303.99호; 그 밖의 태평양 연어[옹코링쿠스 고르부스카(Oncorhynchus gorbuscha)ㆍ옹코링쿠스 케타(Oncorhynchus keta)ㆍ옹코링쿠스 차비차(Oncorhynchus tschawytscha)ㆍ옹코링쿠스 키수츠(Oncorhynchus kisutch)ㆍ옹코링쿠스 마소(Oncorhynchus masou)ㆍ옹코링쿠스 로두루스(Oncorhynchus rhodurus)]"
303130000,"생선; 냉동, 대서양 연어(살모 살라) 및 다뉴브 연어(후초 후초), 필레, 0304의 어육 및 세번 0303.91 내지 0303.99의 식용 어내장을 제외한 것; 대서양 연어[살모 살라(Salmo salar)]와 다뉴브 연어[후코 후코(Hucho hucho)]"
303140000,"생선; 냉동, 송어(살모 트루타, 온코린치스 미키스, 온코린치스 클라키, 온코린치스 아구아보니타, 온코린치스 길래, 온코린치스 아파치, 온코린치스 크리소가스터), 필렛 제외, 0304의 고기 및 0303.91~0303.99의 식용 어 내장류.; 송어[살모 트루타(Salmo trutta)ㆍ옹코링쿠스 미키스(Oncorhynchus mykiss)ㆍ옹코링쿠스 클라키(Oncorhynchus clarki)ㆍ옹코링쿠스 아구아보니타(Oncorhynchus aguabonita)ㆍ옹코링쿠스 길래(Oncorhynchus gilae)ㆍ옹코링쿠스 아파케(Oncorhynchus apache)ㆍ옹코링쿠스 크리소가스터(Oncorhynchus chrysogaster)]"
303190000,"생선; 냉동, 연어과, 기타 품목 번호. 0303.1, 필레, 0304의 어육 및 세번 0303.91 내지 0303.99의 식용 어 내장 제외; 기타"
