코드,설명
030289,"생선; 신선 또는 냉장, 세번 0302호의 필레, 세번 0304호의 어육, 세번 0302.91 내지 0302.99호의 식용 어 내장 제외; 방어, 갈치, 붕장어, 갯장어, 학꽁치(Hyporhampus sajori), 돔[스파리대(Sparidae)과는 제외한다], 기타;복어, 아귀, 기타"
030291,"생선; 신선 또는 냉장, 간, 알, 밀트; 간, 어란(魚卵)ㆍ어백(魚白)"
030292,"생선; 신선 또는 냉장, 상어 지느러미; 상어 지느러미"
030299,"생선; 신선 또는 냉장, 생선 지느러미(상어 지느러미 제외), 머리, 꼬리, 아가미 및 기타 식용 가능한 생선 내장; 기타"
030311,"생선; 냉동, 태평양 연어, 홍연어(홍연어)(Oncorhynchus nerka), 필레, 0304의 어육 및 세번 0303.91 내지 0303.99의 식용 어 내장을 제외한 것; 소크아이 연어[홍연어(red salmon)][옹코링쿠스 넬카(Oncorhynchus nerka)]"
030312,"생선; 냉동, 홍연어(온코린쿠스 네르카)를 제외한 태평양 연어(온코린쿠스 고르부샤/케타/츠샤위샤/키수치/마소/로두루스), 필레, 0304의 어육 및 세번 0303.91 내지 0303.99의 식용 어내장을 제외한 것, 세번 0303.91~0303.99호; 그 밖의 태평양 연어[옹코링쿠스 고르부스카(Oncorhynchus gorbuscha)ㆍ옹코링쿠스 케타(Oncorhynchus keta)ㆍ옹코링쿠스 차비차(Oncorhynchus tschawytscha)ㆍ옹코링쿠스 키수츠(Oncorhynchus kisutch)ㆍ옹코링쿠스 마소(Oncorhynchus masou)ㆍ옹코링쿠스 로두루스(Oncorhynchus rhodurus)]"
030313,"생선; 냉동, 대서양 연어(살모 살라) 및 다뉴브 연어(후초 후초), 필레, 0304의 어육 및 세번 0303.91 내지 0303.99의 식용 어내장을 제외한 것; 대서양 연어[살모 살라(Salmo salar)]와 다뉴브 연어[후코 후코(Hucho hucho)]"
030314,"생선; 냉동, 송어(살모 트루타, 온코린치스 미키스, 온코린치스 클라키, 온코린치스 아구아보니타, 온코린치스 길래, 온코린치스 아파치, 온코린치스 크리소가스터), 필렛 제외, 0304의 고기 및 0303.91~0303.99의 식용 어 내장류.; 송어[살모 트루타(Salmo trutta)ㆍ옹코링쿠스 미키스(Oncorhynchus mykiss)ㆍ옹코링쿠스 클라키(Oncorhynchus clarki)ㆍ옹코링쿠스 아구아보니타(Oncorhynchus aguabonita)ㆍ옹코링쿠스 길래(Oncorhynchus gilae)ㆍ옹코링쿠스 아파케(Oncorhynchus apache)ㆍ옹코링쿠스 크리소가스터(Oncorhynchus chrysogaster)]"
030319,"생선; 냉동, 연어과, 기타 품목 번호. 0303.1, 필레, 0304의 어육 및 세번 0303.91 내지 0303.99의 식용 어 내장 제외; 기타"
030323,"생선; 냉동, 틸라피아(오레오크로미스 종), 필레 제외, 0304의 어육 및 세번 0303.91 내지 0303.99의 식용 어 내장류; 틸라피아[오레오크로미스(Oreochromis)속]"
030324,"생선; 냉동, 메기(판가시우스 종, 실루루스 종, 클라리아스 종, 익탈루루스 종), 필레, 0304호의 어육 및 세번 0303.91~0303.99호의 식용 어내장 제외; 메기[판가시우스(Pangasius)속ㆍ실루러스(Silurus)속ㆍ클라리아스(Clarias)속ㆍ익타루러스(Ictalurus)속]"
030325,"생선; 냉동, 잉어(WCO에서 지정), 필레, 0304의 어육 및 세번 0303.91~0303.99의 식용 어 내장 제외; 잉어[사이프리너스(Cyprinus)속ㆍ카라시우스(Carassius)속ㆍ크테노파린고돈 이델루스(Ctenopharyngodon idellus)ㆍ하이포프탈미크티스(Hypophthalmichthys)속ㆍ시리누스(Cirrhinus)속ㆍ마일로파린고돈 피세우스(Mylopharyngodon piceus)ㆍ카틀라 카틀라(Catla catla)ㆍ라베오(Labeo)속ㆍ오스테오킬루스 하셀티(Osteochilus hasselti)ㆍ렙토바르부스 호에베니(Leptobarbus hoeveni)ㆍ메갈로브라마(Megalobrama)속]"
030326,"생선; 냉동, 뱀장어(아귀과), 필레 제외, 0304의 어육 및 세번 0303.91 내지 0303.99의 식용 어 내장류; 뱀장어[앙귈라(Anguilla)속]"
030329,"생선; 냉동, 나일 농어(Lates niloticus) 및 뱀장어(Channa spp.), 필레, 0304류 어육 및 세번 0303.91 내지 0303.99의 식용 어내장 제외; 기타"
030331,"생선; 냉동, 넙치(라인하르트티우스 히포글로소데스, 히포글로스 히포글로스, 히포글로스 스테놀레피스), 필레, 0304의 어육 및 세번 0303.91 내지 0303.99의 식용 어내장을 제외한 것; 넙치[레인하드티우스 히포글러소이데스(Reinhardtius hippoglossoides)ㆍ히포글러서스 히포글러서스(Hippoglossus hippoglossus)ㆍ히포글러서스 스테노레피스(Hippoglossus stenolepis)]"
030332,"생선; 냉동, 가자미(Pleuronectes platessa), 필레, 0304의 어육 및 세번 0303.91 내지 0303.99의 식용 어내장을 제외한 것; 가자미[플루로넥테스 플라테사(Pleuronectes platessa)]"
030333,"생선; 냉동, 가자미(솔레아과), 필레 제외, 0304의 어육 및 세번 0303.91 내지 0303.99의 식용 어 내장류; 서대[솔레아(Solea)속]"
030334,"생선; 냉동, 터봇(Psetta maxima, Scophthalmidae), 필렛 제외, 0304의 어육 및 세번 0303.91~0303.99의 식용 어 내장류; 터벗(turbots)[프세타 맥시마(Psetta maxima)]"
030339,"생선; 냉동, 납작한 생선, 품목 번호. 0303.3, 필레, 0304의 어육 및 세번 0303.91 내지 0303.99의 식용 어 내장 제외; 가자미[플루로넥테스 플라테사(Pleuronectes platessa)를 제외한다], 기타"
030341,"생선; 냉동, 알바코아 또는 긴다랑어(투누스 알랄룽가), 필레, 0304류 어육 및 세번 0303.91~0303.99의 식용 어내장 제외; 날개다랑어나 긴지느러미 다랑어[터너스 알라룽가(Thunnus alalunga)]"
030342,"생선; 냉동, 황다랑어(Thunnus albacares), 필레 제외, 0304의 어육 및 세번 0303.91 내지 0303.99의 식용 어 내장류; 황다랑어[터너스 알바카레스(Thunnus albacares)]"
030343,"생선; 냉동, 가다랑어(줄다랑어)(카츠원누스 펠라미스), 필레, 0304류의 어육 및 세번 0303.91 내지 0303.99류의 식용 어내장 제외; 가다랑어(줄무늬 버니토)[카추워누스 펠라미스(Katsuwonus pelamis)]"
030344,"생선; 냉동, 눈다랑어(Thunnus obesus), 필레 제외, 0304의 어육 및 세번 0303.91 내지 0303.99의 식용 어 내장류; 눈다랑어[터너스 오베서스(Thunnus obesus)]"
030345,"생선; 냉동, 대서양 및 태평양 참다랑어(Thunnus thynnus, Thunnus orientalis), 필렛, 0304류 어육 및 세번 0303.91 내지 0303.99류의 식용 어 내장 제외; 대서양 참다랑어[터너스 티너스(Thunnus thynnus)], 태평양 참다랑어[터너스 오리엔탈리스(Thunnus orientalis)]"
030346,"생선; 냉동, 남방 참다랑어(Thunnus maccoyii), 필레, 0304류의 어육 및 세번 0303.91 내지 0303.99류의 식용 어 내장 제외; 남방 참다랑어[터너스 맥코이(Thunnus maccoyii)]"
030349,"생선; 냉동, 참치, 품목 번호. 0303.4, 필레, 0304의 어육 및 세번 0303.91 내지 0303.99의 식용 어 내장을 제외한 것; 기타"
030351,"생선; 냉동, 청어(Clupea harengus, Clupea pallasii), 필레, 0304류 어육 및 세번 0303.91 내지 0303.99의 식용 어내장 제외; 청어[클루페아 하렌구스(Clupea harengus)ㆍ클루페아 팔라시(Clupea pallasii)]"
030353,"생선; 냉동, 정어리(사르디나 필차두스, 사르디놉스 종), 정어리(사르디넬라 종), 브릴링 또는 스프랏(스프랏투스 스프랏투스), 필렛, 0304의 어육 및 세번 0303.91~0303.99의 식용 어 내장 제외.; 정어리[사르디나 필차르두스(Sardina pilchardus)ㆍ사르디노프스(Sardinops)속], 사르디넬라[사르디넬라(Sardinella)속], 브리스링(brisling)이나 스프랫(sprats)[스프라투스 스프라투스(Sprattus sprattus)]"
030354,"생선; 냉동, 고등어(고등어 스콤브루스, 고등어 오스트랄라시쿠스, 고등어 자포니쿠스), 필레 제외, 0304의 어육 및 세번 0303.91 내지 0303.99의 식용 생선 내장류; 고등어[스콤버 스콤브루스(Scomber scombrus)ㆍ스콤버 오스트랄라시쿠스(Scomber australasicus)ㆍ스콤버 자포니쿠스(Scomber japonicus)]"
030355,"생선; 냉동, 전갱이 및 전갱이(Trachurus spp.), 필레, 0304의 어육 및 세번 0303.91 내지 0303.99의 식용 어 내장을 제외함.; 전갱이[트라커러스(Trachurus)속]"
030356,"생선; 냉동, 코비아(라키센트론 카나둠), 필레 제외, 0304의 어육 및 세번 0303.91 내지 0303.99의 식용 어 내장류; 날쌔기[라키센트론 카나둠(Rachycentron canadum)]"
030357,"생선; 냉동, 황새치(시피아스 글라디우스), 필레 제외, 0304의 어육 및 세번 0303.91 내지 0303.99의 식용 어내장; 황새치[자이피어스 글래디어스(Xiphias gladius)]"
030359,"생선; 냉동, n.e.c.의 항목 번호. 0303.5, 필레, 0304의 어육 및 세번 0303.91 내지 0303.99의 식용 어 내장 제외; 삼치[스콤버로모러스(Scomberomorus)속], 꽁치[콜로라비스 사이라(Cololabis saira)], 기타"
030363,"생선; 냉동, 대구(가두스 모화, 가두스 오각, 가두스 마크로세팔루스), 필레 제외, 0304의 어육 및 세번 0303.91 내지 0303.99의 식용 어내장류; 대구[가두스 모르화(Gadus morhua)ㆍ가두스 오각(Gadus ogac)ㆍ가두스 마크로세팔루스(Gadus macrocephalus)]"
030364,"생선; 냉동, 대구(멜라노그램무스 에글피누스), 필레 제외, 0304의 어육 및 세번 0303.91 내지 0303.99의 식용 생선 찌꺼기; 해덕[멜라노그라무스 애그레피누스(Melanogrammus aeglefinus)]"
030365,"생선; 냉동, 석탄어(폴라치우스 비렌스), 필레 제외, 0304의 어육 및 세번 0303.91 내지 0303.99의 식용 어 내장류; 검정대구[폴라치우스 비렌스(Pollachius virens)]"
030366,"생선; 냉동, 대구(메를루치우스 종, 우로피시스 종), 필레 제외, 0304류 어육 및 세번 0303.91 내지 0303.99의 식용 어 내장; 민대구[메루키우스(Merluccius)속ㆍ유르피키스(Urophycis)속]"
030367,"생선; 냉동, 알래스카 명태(테라그라 칼코그램마), 필레 제외, 0304의 어육 및 세번 0303.91 내지 0303.99의 식용 어 내장류; 명태[테라그라 찰코그라마(Theragra chalcogramma)]"
030368,"생선; 냉동, 청새치(Micromesistius poutassou, Micromesistius australis), 필레, 0304의 어육 및 세번 0303.91 내지 0303.99의 식용 어내장 제외; 블루 화이팅스(blue whitings)[마이크로메시스티우스 포우타소우(Micromesistius poutassou)ㆍ마이크로메시스티우스 오스트랄리스(Micromesistius australis)]"
030369,"생선; 대구, 대구과, 대구과, 가디치과, 마크루리과, 멜라노니과, 멀루치과, 모리과, 무라에놀레피디과, 대구, 대구, 청어, 대구, 알래스카 명태, 청새치, 필레가 아닌 냉동, 0304의 고기 및 식용 내장 0303.9; 새꼬리민태, 기타"
030381,"생선; 냉동, 개고기 및 기타 상어(필레, 0304의 어육 및 세번 0303.91 내지 0303.99의 식용 어내장은 제외); 곱상어와 그 밖의 상어"
030382,"생선; 냉동, 가오리 및 스케이트(라지대), 필레, 0304의 어육 및 세번 0303.91 내지 0303.99의 식용 어 내장을 제외함.; 가오리, 홍어"
030383,"생선; 냉동, 이빨고기(디소스티쿠스 종), 세번 0303.91 내지 0303.99의 필레, 간, 알 및 식용 어류 내장을 제외함.; 이빨고기[디소스티쿠스(Dissostichus)속]"
030384,"생선; 냉동, 농어(디센트라쿠스 종), 필레 제외, 0304의 어육 및 세번 0303.91 내지 0303.99의 식용 어 내장류; 농어[디센트라르쿠스(Dicentrarchus)속]"
030389,"생선; 냉동, 세번 0303호의 필레, 0304호의 어육 및 세번 0303.91 내지 0303.99호의 식용 어 내장 제외; 은대구, 갈치, 돔;옥돔[브랜치오스테거스 자포니커스(Branchiostegus Japonicus)], 옥두어[브랜치오스테거스 알부스(Branchiostegus albus)], 기타, 붕장어, 조기;참조기[라리미크티스 폴리악티스(Larimichthys polyactis)], 부세[라리미크티스 크로세아(Larimichthys crocea)], 기타, 학꽁치(Hyporhampus sajori), 복어, 기타; 보리멸, 홍살치, 달고기, 임연수어, 볼낙(적어를 포함한다), 아귀, 먹장어(대서양 또는 태평양), 밀크피쉬, 기타 ;  기타 ;  민어,  기타 ;  까나리,  기타 ;  이빨고기[디소스티쿠스(Dissostichus)속은 제외한다],  기타 ;기타;보리멸, 홍살치, 달고기, 임연수어, 볼낙(적어를 포함한다), 아귀, 먹장어(대서양 또는 태평양), 밀크피쉬, 기타 ; 기타 ; 민어,  기타 ; 까나리,  기타 ; 이빨고기[디소스티쿠스(Dissostichus)속은 제외한다],  기타 ; 기타"
030391,"생선; 냉동, 간, 알, 밀트; 간, 어란(魚卵)ㆍ어백(魚白);명란, 기타"
030392,"생선; 냉동, 상어 지느러미; 상어 지느러미"
030399,"생선; 냉동, 생선 지느러미(상어 지느러미 제외), 머리, 꼬리, 아가미 및 기타 식용 가능한 생선 내장; 기타"
030431,"생선 필레, 신선 또는 냉장, 틸라피아(오레오크로미스 종); 틸라피아[오레오크로미스(Oreochromis)속]"
030432,"생선 필레, 신선 또는 냉장, 메기(판가시우스 종, 실루루스 종, 클라리아스 종, 익탈루루스 종); 메기[판가시우스(Pangasius)속ㆍ실루러스(Silurus)속ㆍ클라리아스(Clarias)속ㆍ익타루러스(Ictalurus)속]"
030433,"생선 필레, 신선 또는 냉장, 나일 농어(Lates niloticus); 나일 퍼치[라테스 니로티쿠스(Lates niloticus)]"
030439,"생선 필레, 신선 또는 냉장, 잉어(WCO에서 지정한 것), 뱀장어(앵귈라과), 뱀장어(찬나과); 기타"
030441,"생선 필레; 신선 또는 냉장, 연어, 태평양 연어(Oncorynchus nerka, Oncorynchus gorbuscha, Oncorynchus keta, Oncorynchus tschawytscha, Oncorynchus kisutch, Oncorynchus masou 및 Oncorynchus rhodurus), 대서양(살모 살라), 도나우(Hucho hucho).; 태평양 연어[옹코링쿠스 넬카(Oncorhynchus nerka)ㆍ옹코링쿠스 고르부스카(Oncorhynchus gorbuscha)ㆍ옹코링쿠스 케타(Oncorhynchus keta)ㆍ옹코링쿠스 차비차(Oncorhynchus tschawytscha)ㆍ옹코링쿠스 키수츠(Oncorhynchus kisutch)ㆍ옹코링쿠스 마소(Oncorhynchus masou)ㆍ옹코링쿠스 로두루스(Oncorhynchus rhodurus)], 대서양 연어[살모 살라(Salmo salar)], 다뉴브 연어[후코 후코(Hucho hucho)]"
030442,"생선 필레; 신선 또는 냉장 송어(살모 트루타, 온코린치스 미키스, 온코린치스 클라키, 온코린치스 아구아보니타, 온코린치스 길래, 온코린치스 아파치, 온코린치스 크리소가스터); 송어[살모 트루타(Salmo trutta)ㆍ옹코링쿠스 미키스(Oncorhynchus mykiss)ㆍ옹코링쿠스 클라키(Oncorhynchus clarki)ㆍ옹코링쿠스 아구아보니타(Oncorhynchus aguabonita)ㆍ옹코링쿠스 길래(Oncorhynchus gilae)ㆍ옹코링쿠스 아파케(Oncorhynchus apache)ㆍ옹코링쿠스 크리소가스터(Oncorhynchus chrysogaster)]"
030443,"생선 필레; 신선하거나 차게 식힌 납작한 생선(흉어과, 양어과, 시노글로시과, 솔레이과, 스코프탈미과, 시타리과); 가자미, 기타"
030444,"생선 필레, 신선 또는 냉장, 브레마세로티과, 유클리치티과, 가디과, 마크루리과, 멜라노니과, 멀루치과, 모리과, 무라에놀레피디과에 속하는 생선류; 브레그마세로티대(Bregmacerotidae)과ㆍ유클리티대(Euclichthyidae)과ㆍ가디대(Gadidae)과ㆍ마크로우리대(Macrouridae)과ㆍ멜라노니대(Melanonidae)과ㆍ메르루치대(Merlucciidae)과ㆍ모리대(Moridae)과ㆍ무라에놀레피디대(Muraenolepididae)과의 어류"
030445,"생선 필레; 신선 또는 냉장, 황새치(Xiphias gladius); 황새치[자이피어스 글래디어스(Xiphias gladius)]"
030446,"생선 필레, 신선 또는 냉장, 이빨고기(Dissostichus spp.); 이빨고기[디소스티쿠스(Dissostichus)속]"
030447,"생선 필레; 신선 또는 냉장, 개복치 및 기타 상어; 곱상어와 그 밖의 상어"
030448,"생선 필레, 신선 또는 냉장, 가오리 및 스케이트 (라지대); 가오리와 홍어[라지대(Rajidae)과]"
030449,"생선 필레, 신선 또는 냉장 0304.4의 생선 이외의 것; 붕장어, 참다랑어, 기타"
