코드,설명
030479,"생선 필레, 대구, 대구과, 대구과, 가디과, 마크로리과, 멜라노니과, 멀루치과, 모리과, 무라에놀레피디과 중 대구, 대구, 대구, 대구, 알래스카 명태를 제외한 냉동 제품"
030481,"생선 필레; 냉동, 연어, 태평양(Oncorynchus nerka, Oncorynchus gorbuscha, Oncorynchus keta, Oncorynchus tschawytscha, Oncorynchus kisutch, Oncorynchus masou, Oncorynchus rhodurus), 대서양(살모 살라), 도나우(후초 후초)."
030482,"생선 필레; 냉동, 송어(살모 트루타, 온코린치스 미키스, 온코린치스 클라키, 온코린치스 아구아보니타, 온코린치스 길래, 온코린치스 아파치, 온코린치스 크리소가스터)"
030483,"생선 필레; 냉동, 납작한 생선(흉어과, 양어과, 시노글로시과, 솔레이과, 스코프탈미과, 시타리과)"
030484,"생선 필레; 냉동, 황새치(Xiphias gladius)"
030485,"생선 필레, 냉동, 이빨고기(디소스티쿠스 종)"
030486,"생선 필레; 냉동, 청어(Clupea harengus, Clupea pallasii)"
030487,"생선 필레; 냉동, 참치(가다랑어 속), 가다랑어(줄다랑어)(카츠원누스 펠라미스) (카츠원누스 펠라미스)"
030488,"생선 필레; 냉동, 개고기, 기타 상어, 가오리, 스케이트(라지대)"
030489,"생선 필레; 냉동, 기타의 생선 세번 0304.8에 해당하는 것"
030491,"다진 여부에 관계없이 필레를 제외한 생선 살코기, 냉동 황새치(시피아스 글라디우스)"
030492,"다진 여부에 관계없이 필레를 제외한 생선살, 냉동, 이빨고기(디소스티쿠스 종)"
030493,"다진 여부에 관계없이 필레를 제외한 생선살, 냉동, 틸라피아, 메기, 잉어, 장어, 나일 농어, 뱀장어"
030494,"다진 여부에 관계없이 필레를 제외한 생선 살코기, 냉동 알래스카 명태(테라그라 칼코그램마)"
030495,"다진 여부에 관계없이 필렛을 제외한 어육, 알래스카 명태(Theragra chalcogramma)를 제외한 브레그마세로티과, 유클리치티과, 가디과, 마크루리과, 멜라노니과, 멀루치과, 모리과 및 무라에놀레피디과에 속한 냉동 어육(냉동)"
030496,"다진 여부에 관계없이 필레를 제외한 생선살, 냉동, 개복치 및 기타 상어류"
030497,"다진 여부에 관계없이 필레를 제외한 생선살, 냉동, 가오리 및 스케이트(라지대)"
030499,"다진 여부에 관계없이 필레를 제외한 어육, 냉동, 기타는 품목 번호에 포함되지 않음. 0304.9"
030520,"생선; 건조, 훈제, 소금에 절이거나 소금물에 담근 생선의 간, 알 및 찌꺼기"
030531,"생선 필레, 말린 것, 소금에 절이거나 소금물에 담가 훈제하지 않은 것, 틸라피아, 메기, 잉어, 장어, 나일 농어, 뱀장어."
030532,"생선 필레; 건조, 소금에 절이거나 소금물에 담가 훈제하지 않은 브레그마세로티과, 유클리치티과, 가디과, 마크루리과, 멜라노니과, 멀루치과, 모리과 및 무라에놀레피디과에 속한 것"
030539,"생선 필레; 건조, 소금에 절이거나 소금물에 절인 것, 훈제하지 않은 것, 기타는 품목 번호에 포함되지 않음. 0305.3"
030541,"생선; 훈제, 훈제 전 또는 훈제 중 조리 여부와 상관없이 연어, 태평양 연어(Oncorhynchus nerka, 고르부샤, 케타, 챠위츠샤, 키수치, 마수, 로두루스), 대서양(살모 살라) 및 다뉴브(후초 후초), 필레 포함하지만 식용 생선 내장은 제외됩니다."
030542,"생선; 훈제, 훈제 전 또는 훈제 중 조리 여부에 관계없이 청어(Clupea harengus, Clupea pallasii), 필레 포함, 식용 생선 내장은 제외됩니다."
030543,"생선; 훈제, 훈제 전 또는 훈제 중 조리 여부, 송어(살모 트루타, 온코힌추스 미키스/클라키/아구아보니타/길래/아파치/크리소가스터), 필렛 포함, 식용 생선 내장 제외"
030544,"생선; 훈제, 훈제 전 또는 훈제 중 조리 여부에 관계없이 틸라피아, 메기, 잉어, 뱀장어, 나일 농어, 뱀장어, 필레 포함, 식용 생선 내장 제외"
030549,"생선; 훈제, 훈제 전 또는 훈제 중 조리 여부에 관계없이, 품목 번호. 0305.4, 필레를 포함하지만 식용 어 내장 제외"
030551,"생선; 식용 생선 내장, 대구(가두스 모화, 가두스 오각, 가두스 마크로세팔루스)를 제외한 소금에 절이거나 훈제하지 않은 말린 것."
030552,"생선; 소금에 절이거나 훈제하지 않은 건조 생선, 틸라피아, 메기, 잉어, 장어, 나일 농어, 뱀장어."
030553,"생선; 소금에 절이거나 훈제하지 않고 말린, 대구를 제외한 브레그마세로티과, 유클리치티과, 가디과, 마크루리과, 멜라노니과, 멀루치과, 모리과 및 무라에놀레피디과에 속하는 생선류"
030554,"말린 청어, 멸치, 정어리, 정어리살, 브릴링 또는 스프랫, 고등어(인디언, 잭, 말 포함), 청어, 잭, 크레발, 코비아, 은돔, 꽁치, 가다랑어, 카펠린, 황새치, 가와카와, 보니토, 말린 청어, 돛새치, 창살 생선"
030559,"생선, 건조, 소금에 절이거나 훈제하지 않은 것, 식용 생선 내장을 제외한 것, 품목 번호에 기재되지 않은 것. 0305.5"
030561,"생선; 소금에 절이거나 소금물에 담근 것, 건조하거나 훈제하지 않은 것, 식용 생선 내장, 청어(Clupea 하렌가스, Clupea 팔라시) 제외"
030562,"생선; 소금에 절이거나 소금물에 담근 것, 건조하거나 훈제하지 않은 것, 식용 생선 내장, 대구(가두스 모화, 가두스 오각, 가두스 마크로세팔루스)를 제외한 것"
030563,"생선; 소금에 절이거나 소금물에 담근 것, 건조하거나 훈제하지 않은 것, 식용 생선 내장, 멸치(Engrails spp.) 제외"
030564,"식용 생선 내장, 틸라피아, 메기, 잉어, 뱀장어, 나일 농어, 뱀장어를 제외한 소금에 절이거나 소금물에 담근 것, 건조 또는 훈제하지 않은 것"
030569,"생선; 소금에 절이거나 소금물에 담근 것, 건조 또는 훈제하지 않은 것, 식용 생선 내장을 제외한 것, 기타는 품목 번호에 포함되지 않음. 0305.6"
030571,"생선; 식용 내장, 상어 지느러미"
030572,"생선; 식용 내장, 생선 머리, 꼬리 및 아가미"
030579,"생선, 상어 지느러미, 생선 머리, 꼬리 및 아가미를 제외한 식용 내장류"
030611,"갑각류; 냉동, 암석 가재 및 기타 바다 가재(팔리누루스, 파눌리루스, 자수스), 껍질째 또는 훈제, 조리 전 또는 훈제 중, 껍질째, 찌거나 물에 삶아서 조리한 것."
030612,"갑각류; 냉동, 랍스터(Homarus spp.), 껍질째 또는 훈제, 훈제 전 또는 훈제 중 조리, 껍질째, 찌거나 물에 삶아서 조리한 것"
030614,"갑각류; 냉동, 게, 껍데기 여부, 훈제, 훈제 전 또는 훈제 중 조리 여부, 껍데기, 찌거나 물에 삶아서 조리한 것."
030615,"갑각류; 냉동, 노르웨이 바닷가재(네프롭스 노르베기쿠스), 껍질째 또는 훈제, 조리 전 또는 조리 중, 껍질째, 찌거나 물에 삶아서 조리한 제품."
030616,"갑각류; 냉동, 냉수 새우 및 새우(판달루스 종, 크랑곤 크랑곤), 껍질째 또는 훈제, 훈제 전 또는 훈제 중 조리 여부, 껍질째, 찌거나 물에 삶아서 조리한 것."
030617,"갑각류; 냉동, 새우 및 새우(냉수 품종 제외), 껍질째 또는 훈제, 조리 전 또는 조리 중, 껍질째, 찌거나 물에 삶아서 조리한 것."
030619,"갑각류; 냉동, n.e.c., 품목 번호. 0306.1, 껍질 또는 훈제, 훈제 전 또는 훈제 중 조리 여부; 껍질, 찌거나 물에 끓여서 조리 한 것"
030631,"갑각류; 활, 신선 또는 냉장, 바위가재 및 기타 바다 가재(팔리누루스, 파눌리루스, 자수스), 껍질째 또는 껍질을 벗기지 않은 것"
030632,"갑각류; 활, 신선 또는 냉장, 바닷가재(Homarus spp.), 껍질 여부와 관계없이"
030633,"갑각류; 활, 신선 또는 냉장 게, 껍질 여부에 관계없이 게"
030634,"갑각류; 활, 신선 또는 냉장, 노르웨이 바닷가재(네프롭스 노르베기쿠스), 껍질 여부와 상관없이"
030635,"갑각류; 살아있는 새우, 신선하거나 냉장 보관한 냉수 새우 및 새우(판달루스 종, 크랑곤 크랑곤), 껍질째 먹거나 먹지 않는 경우"
030636,"갑각류; 활, 신선 또는 냉장, 냉수 품종을 제외한 새우 및 새우, 껍질 유무에 관계없이"
030639,"갑각류; 살아있는 것, 신선하거나 냉장된 것, n.e.c., 품목 번호. 0306.3, 껍질 여부에 관계없이"
030691,"갑각류; 바위가재 및 기타 바다 가재(팔리누루스, 파눌리루스, 자수스), 훈제, 조리 여부, 껍데기 여부, 훈제 전 또는 훈제 중 조리 여부에 관계없이"
030692,"갑각류; 훈제, 조리 여부, 껍질째 조리 여부, 훈제 전 또는 훈제 중 조리 여부에 관계없이 랍스터(Homarus spp.)"
030693,"갑각류; 게, 훈제, 조리 여부, 껍질 여부, 훈제 전 또는 훈제 중 조리 여부에 관계없이."
030694,"갑각류; 노르웨이 바닷가재(네프롭스 노르베기쿠스), 훈제, 조리 여부, 껍질째 조리 여부, 훈제 전 또는 훈제 중 조리 여부 불문"
030695,"갑각류; 새우 및 새우, 훈제, 조리 여부, 껍질째 조리 여부, 훈제 전 또는 훈제 중 조리 여부에 관계없이"
030699,"갑각류; 훈제, 통째로, 익히거나 익히지 않은 것, 기타, 품목 번호. 0306.9, 껍질 포함 또는 미포함"
030711,"연체 동물; 껍질 여부에 관계없이 살아있는 굴, 신선 또는 냉장 굴"
030712,연체 동물; 껍질 여부에 관계없이 냉동 굴
030719,"연체동물; 껍데기 여부에 관계없이 건조, 소금에 절이거나 소금물에 담근 굴, 훈제, 조리 전 또는 훈제 과정 중이든 아니든 상관 없음"
030721,"연체동물; 가리비 및 펙티니과에 속하는 기타 연체동물, 껍질째든 신선하거나 냉장 보관한 것이든 상관없습니다."
030722,"연체동물; 가리비 및 기타 펙티니과에 속하는 연체동물, 껍질 여부와 관계없이 냉동 보관된 것"
030729,"연체동물; 가리비 및 펙티니과에 속하는 기타 연체동물(껍질 상태, 건조, 소금에 절인 것, 소금물에 담근 것, 훈제, 조리 전 또는 훈제 중 여부에 관계없이)"
030731,"연체동물; 홍합(마이틸러스 홍합, 페르나 홍합), 껍질 여부에 관계없이 활, 신선 또는 냉장 보관된 것"
030732,"연체동물; 홍합(마이틸러스, 페르나), 껍질 여부와 관계없이 냉동 상태"
030739,"연체동물; 홍합(마이틸러스, 페르나 등)은 껍질 상태, 건조, 소금에 절인 것, 소금물에 담근 것, 훈제, 조리 전 또는 훈제 과정 중 여부에 관계없이 다음과 같습니다."
030742,"연체동물; 갑오징어와 오징어, 껍질째든 생물이든 신선하거나 냉장 보관한 것이든 상관없습니다."
030743,"연체동물; 갑오징어와 오징어, 껍질째든 냉동이든 상관없습니다."
030749,"연체동물; 갑오징어 및 오징어, 껍질 여부에 관계없이 건조, 소금에 절이거나 소금물에 담그거나 훈제, 조리 전 또는 훈제 중이거나 조리하지 않은 경우"
030751,"연체동물; 문어(문어과), 활, 신선 또는 냉장 상태"
030752,"연체동물; 문어 (문어과), 냉동"
030759,"연체동물; 문어(문어과), 건조, 염장, 소금에 절인 것, 훈제, 훈제 전 또는 훈제 중 조리 여부 불문."
030760,"연체동물; 달팽이, 껍질 여부에 관계없이 살아있는 것, 신선, 냉장, 냉동, 건조, 소금에 절인 것, 소금물에 담근 것, 훈제, 조리 전 또는 훈제 과정 중이든 아니든 달팽이 이외의 달팽이류"
030771,"연체동물; 조개, 새조개, 방주 껍질(아르키대, 아크틱대, 카디대, 도나시대, 히아텔리대, 막트리대, 메소데스마티대, 마이대, 세멜리대, 솔레쿠르티대, 솔레니대, 트리닥니대 및 베네리대과), 살아있는 것이든, 신선하거나 냉장된 것이든 상관 없음."
030772,"연체동물; 조개, 새조개, 방주 조개(아르키대, 북극조개, 카디대, 도나시대, 히아텔리대, 막트리대, 메소데스마티대, 마이대, 세멜리대, 솔레쿠르티대, 솔레니대, 트리닥니대 및 베네리대), 껍질 여부와 관계없이 냉동 보관 가능"
030779,"연체동물; 조개, 새조개, 방주 껍데기(아르키대, 북극조개, 카디대, 도나시대, 히아텔리대, 막트리대, 메소데스마티대, 마이대, 세멜리대, 솔레쿠르티대, 솔레니대, 트리닥니대, 베네리대과), 껍질 여부와 관계없이 건조, 소금, 소금물, 훈제."
030781,"연체동물; 전복(할리오티스 종), 껍질 여부에 관계없이 활, 신선 또는 냉장 상태의 전복"
030782,"연체동물; 껍질 여부에 관계없이 살아있는 상태, 신선 또는 냉장 상태의 스트로보이드 소라(Strombus spp.)"
030783,"연체동물; 전복(할리오티스 종), 껍질 여부와 관계없이 냉동 보관된 것"
030784,연체동물; 껍질 여부에 관계없이 냉동된 스트로보이드 소라(Strombus spp.)
030787,"연체동물; 전복(할리오티스 종), 껍데기 여부에 관계없이 건조, 염장, 소금에 절이거나 훈제, 조리 전 또는 훈제 과정 중이거나 조리하지 않은 제품."
030788,"연체동물; 껍질 상태, 건조, 소금에 절인 것, 소금물에 담근 것, 훈제, 조리 전 또는 훈제 중 여부에 관계없이 스트로보이드 소라(Strombus spp.)는 다음과 같습니다."
030791,"연체동물; n.e.c., 껍데기가 있든 없든, 살아있는 것이든 신선하거나 냉장된 것이든, 세번 0307호에 포함되지 않음"
030792,"연체동물; 품목번호 0307의 기타, 껍데기 여부와 관계없이 냉동된 것"
030799,"연체동물; 세번 0307호에 해당하는 것, 껍데기가 있든 없든, 건조, 염장, 소금에 절이거나 훈제, 훈제 전 또는 훈제 과정 중에 조리된 것 또는 조리되지 않은 것"
030811,"수생 무척추동물; 해삼(Stichopus japonicus, Holothuroidea), 활, 신선 또는 냉장 상태"
030812,"수생 무척추동물; 해삼(Stichopus japonicus, Holothuroidea), 냉동 상태"
030819,"수생 무척추동물; 훈제 전 또는 훈제 중 조리 여부에 관계없이 건조, 소금에 절이거나 소금물에 담근 해삼(Stichopus japonicus, Holothuroidea), 훈제 식품"
030821,"수생 무척추동물; 성게(스트롱실로센트로투스, 파라센트로투스 리비두스, 록세키누스 알부스, 에키누스 에스큘렌투스), 활, 신선 또는 냉장"
030822,"수생 무척추동물; 성게(스트롱실로센트로투스, 파라센트로투스 리비두스, 록세키누스 알부스, 에키누스 에스큘렌투스), 냉동 식품"
030829,"수생 무척추동물; 건조, 소금에 절이거나 소금물에 담근 성게(스트롱실로센트로투스, 파라센트로투스 리비두스, 록세키누스 알부스, 에키누스 에스큘렌투스), 훈제, 조리 전 또는 조리 중 여부와 상관없이 훈제 식품"
030830,"수생 무척추동물; 해파리(로필레마 종), 살아있는 것, 신선, 냉장, 냉동, 건조, 소금에 절이거나 소금물에 담근 것, 훈제, 조리 전 또는 조리 중 여부와 상관없이 훈제"
030890,"갑각류, 연체동물, 성게, 해삼 및 해파리 이외의 수생 무척추동물(살아있는 것, 신선, 냉장, 냉동, 건조, 소금에 절인 것, 훈제, 조리 전 또는 조리 중이거나 훈제하지 않은 것)"
